ip,app,device,os,channel,click_time,attributed_time
85541,18,3032,607,107,75315,1000000
137801,19,0,24,347,75317,17756
80051,12,1,13,245,75319,1000000
211129,35,1,22,274,75321,38406
107680,64,1,9,459,75323,1000000
179338,5,1,53,113,75326,32
167860,14,1,40,480,75327,22
29412,2,1,19,435,75327,1000000
5587,35,1,19,274,75327,7841
139043,2,1,19,213,75328,47
4127,15,1,13,315,75331,1000000
48495,20,1,18,259,75331,64861
103000,10,1,28,113,75332,25
160045,15,1,6,130,75335,44
118229,15,1,10,412,75335,1000000
69685,2,1,13,219,75338,1000000
81753,2,1,9,477,75343,1000000
146904,18,1,12,121,75346,1000000
189693,29,1,19,343,75347,16374
153153,15,1,19,412,75350,1000000
6553,35,1,22,274,75353,2745
79909,9,1,13,215,75354,1000000
59216,8,1,19,145,75357,1000000
193101,19,0,38,213,75359,113
129806,14,1,13,439,75361,1000000
142082,19,0,24,213,75364,73
124540,2,1,3,237,75364,1000000
41963,29,1,13,213,75365,48
37462,19,0,24,210,75366,8967
202564,82,1,13,21,75368,24968
92873,15,1,13,245,75368,1000000
110964,12,2,13,245,75372,1000000
95442,145,229,59,320,75374,94
26584,9,1,13,134,75375,47425
92721,3,1,19,205,75376,1000000
99979,64,1,49,459,75380,1000000
158542,19,0,24,213,75382,10463
176746,15,1,6,412,75383,31
205640,35,1,13,274,75383,9630
85370,23,1,18,153,75384,1000000
21069,15,1,18,245,75388,1000000
135117,34,1,14,243,75389,210
78905,28,1,16,135,75392,1000000
162073,9,1,13,134,75397,1000000
36150,2,1,1,205,75401,1000000
119490,2,1,13,477,75405,1000000
73516,29,2,13,343,75407,6228
12274,35,1,25,274,75409,9985
56639,23,1,19,153,75410,1000000
175186,29,1,19,101,75410,61
162335,19,0,24,268,75413,2485
134405,14,1,17,349,75414,1000000
145686,21,1,9,128,75418,1000000
34842,3,1,19,173,75422,1000000
26759,18,1,19,121,75426,1000000
43511,8,1,8,145,75430,1000000
38941,14,1,13,401,75435,1000000
177335,19,0,29,213,75438,32
17149,15,1,19,245,75439,1000000
132626,19,0,24,213,75441,26759
126913,19,0,50,213,75441,74
44341,12,1,10,140,75444,1000000
42333,8,1,9,145,75446,21843
17845,12,1,20,140,75448,1000000
2385,19,0,21,213,75451,70
41200,2,2,4,237,75451,1000000
194289,11,1,52,319,75455,1000000
98766,10,1,15,113,75455,30
149886,19,210,24,213,75456,57
10806,14,1,13,379,75460,1000000
119460,66,1,16,101,75461,189
45157,50,0,50,213,75461,29713
211309,14,1,1,463,75464,24
104366,12,1,13,328,75464,1000000
167446,3,1,40,466,75468,58
184588,18,1,13,121,75468,1000000
173514,14,1,28,401,75469,39
69489,102,1,19,213,75471,287
211309,3,1,1,205,75471,41
74013,13,1,13,477,75472,1000000
5314,72,1,19,101,75474,7807
188191,19,0,0,213,75475,85
209964,35,1,19,274,75475,12167
103919,12,1,18,409,75476,1000000
149757,19,0,24,268,75476,81
114107,19,0,21,213,75479,9239
165646,84,0,0,101,75479,176
73814,2,1,19,258,75480,1000000
195811,19,6,29,213,75480,52
158177,120,386,21,320,75481,74
37506,19,0,29,347,75485,1000000
182113,3,1,17,489,75489,1000000
163460,167,1,13,213,75490,152
8185,12,1,13,245,75493,1000000
128871,19,344,24,213,75496,22
192918,19,127,0,213,75497,64373
202048,12,1,53,245,75497,1000000
43763,9,1,6,134,75500,15422
131704,5,1,49,113,75500,37
149123,19,1829,21,213,75501,150
58637,15,1,23,245,75501,1000000
128772,19,0,38,213,75504,3829
38648,3,1,22,205,75506,1000000
59216,8,1,19,145,75510,1000000
17450,2,1,19,469,75514,1000000
138288,3,1,6,480,75517,40
198405,2,1,17,122,75519,1000000
77937,19,0,29,213,75520,68
99344,18,1,19,439,75523,1000000
145273,39,1,13,213,75524,22915
194173,20,1,19,478,75526,19167
92799,15,1,18,386,75527,1000000
30677,19,88,24,213,75527,50
62094,20,1,16,259,75528,54700
179515,2,1,13,477,75531,1000000
175377,35,1,16,274,75531,15372
200039,18,1,15,439,75533,3777
183108,23,1,13,153,75535,1000000
166913,120,0,21,101,75535,65
189633,19,0,38,268,75536,97
35137,35,1,19,274,75539,15559
119289,14,1,14,379,75539,1000000
48120,35,1,41,274,75542,14645
53969,15,1,8,412,75543,1000000
155978,35,1,19,274,75543,11038
211667,14,1,8,134,75547,1000000
176158,19,0,0,213,75547,107
108341,29,1,19,213,75549,272
105323,2,1,19,205,75550,1000000
130906,115,1,22,203,75554,170
136664,3,2,9,110,75554,1000000
70494,12,1,26,245,75558,1000000
131394,19,0,21,213,75559,27350
185082,19,0,24,213,75561,342
108942,3,1,2,489,75562,1000000
197710,6,1,20,125,75566,1000000
177599,19,136,29,213,75569,112
202951,18,1,37,121,75570,1000000
69704,3,1,35,115,75573,1000000
184286,29,1,19,213,75576,60
79271,3,1,13,130,75577,1000000
155675,19,78,0,213,75579,50
68303,19,234,38,213,75580,452
39186,19,0,21,343,75581,13925
166514,12,1,19,259,75581,1000000
152438,5,1,6,113,75584,32
133767,12,1,13,328,75584,1000000
105748,23,1,2,153,75588,1000000
141049,19,50,0,213,75590,55
163080,1,1,28,135,75591,47
26995,15,1,47,386,75592,1000000
190759,19,0,0,213,75594,113
49462,15,1,13,245,75597,1000000
208192,19,0,29,210,75599,27249
100088,23,1,16,153,75600,1000000
20628,19,68,0,213,75603,50
99016,1,1,13,178,75604,1000000
185513,8,1,15,145,75606,1000000
123994,12,2,37,265,75609,1000000
137052,12,2,13,178,75611,1000000
147957,24,1,20,105,75612,26551
79881,8,1,16,140,75614,15921
97744,2,2,37,477,75614,1000000
113170,1,1,13,178,75616,1000000
105569,8,2,47,140,75619,1000000
139457,145,95,21,320,75619,26
162640,12,1,17,265,75621,1000000
112194,19,0,24,268,75623,10085
44067,12,1,19,19,75624,1000000
165224,2,1,28,243,75626,1000000
210641,8,1,13,145,75627,23397
198000,10,1,26,113,75627,25
55302,8,1,8,259,75628,11982
109567,9,1,13,215,75629,1000000
201182,9,1,19,134,75629,107
210641,8,1,13,145,75630,11681
109602,15,1,19,245,75632,1000000
193842,19,0,0,268,75633,54495
196430,15,1,16,245,75634,43405
137515,9,1,8,258,75635,1000000
185335,66,1,3,101,75637,352
197317,28,1,41,135,75638,1000000
121076,13,1,11,400,75641,1000000
165206,55,1,22,101,75643,324
107824,18,1,19,121,75644,1000000
186824,12,1,27,259,75647,1000000
28590,14,1,70,439,75650,1000000
25737,2,1,17,205,75654,1000000
67606,12,1,16,326,75657,1000000
73516,3,2,9,153,75660,1000000
71458,9,1,25,215,75662,14856
58204,9,1,13,258,75663,1000000
140557,3,1,19,137,75665,44151
105587,23,1,12,153,75666,1000000
17376,29,1,19,343,75669,22892
44744,9,2,19,134,75670,1000000
105448,24,1,32,178,75673,1000000
127650,35,1,19,274,75675,13045
182971,2,1,19,364,75676,1000000
203579,19,0,38,213,75677,56
100275,19,0,24,347,75678,416
163130,35,1,17,274,75678,15200
105560,15,1,15,315,75680,1000000
194502,19,0,29,213,75681,71
73978,10,1,13,113,75682,10993
86300,14,1,15,439,75684,1000000
149885,105,1,13,451,75685,29965
158484,121,1,19,203,75686,187
50358,23,1,18,153,75687,1000000
168352,35,1,17,274,75688,24919
166977,148,1,27,282,75688,217
185513,1,1,15,134,75691,1000000
4889,19,0,21,213,75691,70
209132,29,1,13,213,75692,20
162157,18,1,48,439,75695,1000000
71373,2,1,10,435,75698,1000000
76575,15,1,18,245,75702,1000000
105475,3,1,19,205,75706,1000000
153750,19,0,0,213,75706,45
149279,2,1,32,122,75709,1000000
205234,19,0,50,347,75710,8681
74803,13,1,35,400,75712,51966
8692,19,132,21,213,75712,17094
83388,9,1,17,334,75713,1000000
67586,3,1,41,153,75717,1000000
43686,19,0,0,213,75717,6965
20465,3,1,6,409,75720,1000000
137236,10,1,8,113,75721,25
188818,19,45,50,333,75721,268
177866,29,1,18,213,75723,89
2589,12,1,79,259,75723,1000000
26343,35,1,8,274,75727,17825
68247,18,1,13,439,75727,1000000
123872,8,1,19,145,75728,8171
12167,27,1,2,122,75730,1000000
62885,3,1,19,137,75734,1000000
97576,8,1,12,145,75737,1000000
173156,9,1,37,442,75741,1000000
48919,9,1,18,232,75741,11102
5314,3,1,19,137,75744,1000000
129819,48,1,19,213,75745,1167
14087,19,0,21,213,75746,11686
148535,1,1,18,115,75747,1000000
48587,18,2,19,121,75750,1000000
130064,5,1,23,113,75752,36
114226,2,1,19,219,75753,1000000
6681,15,1,11,140,75757,1000000
73516,3,1,18,153,75760,9
88914,36,1,18,110,75760,1000000
111805,21,2,19,128,75761,28276
114276,3,1,32,452,75764,1000000
4553,8,1,12,259,75765,43148
119488,23,1,8,153,75767,1000000
56466,19,0,24,213,75767,104
44673,12,1,13,328,75771,1000000
1025,17,1,32,280,75774,1000000
51173,19,0,0,213,75774,42740
174509,15,1,1,315,75776,34
40289,6,1,18,125,75777,1000000
176561,19,299,0,213,75778,61
70446,21,1,16,128,75780,1000000
174509,2,1,1,435,75781,35
167432,3,1,6,442,75781,43
211644,3,1,6,115,75782,46
40056,12,1,18,265,75783,1000000
105560,18,1,13,121,75786,1000000
44458,19,0,24,213,75788,10557
167432,14,1,6,442,75788,47
196385,19,0,21,213,75789,150
101863,25,1,19,259,75790,1000000
44645,2,1,17,205,75794,1000000
73516,13,1,12,477,75798,1000000
194274,105,1,18,451,75799,225
15046,2,1,18,477,75802,1000000
71686,8,1,10,145,75806,37357
41471,24,1,13,105,75806,1000000
133788,18,1,18,376,75808,63542
194452,1,1,15,17,75810,1000000
152272,14,1,13,349,75814,1000000
66071,3,1,37,205,75818,1000000
158857,5,1,1,113,75820,31
156275,12,1,40,497,75821,32
35964,2,1,35,452,75822,1000000
178950,3,1,17,113,75824,40786
18458,3,1,18,379,75826,1000000
202959,29,1,14,101,75830,36
73516,14,2,53,123,75830,1000000
37738,10,1,13,113,75831,52651
119099,12,1,19,265,75834,1000000
160861,66,1,19,101,75834,215
97656,23,1,25,153,75838,1000000
144200,19,0,21,347,75838,62901
33943,18,1,18,107,75842,1000000
59045,19,0,21,268,75844,1226
106460,12,1,17,259,75846,1000000
74886,29,1,13,343,75848,62525
11716,12,1,15,245,75849,1000000
192826,155,1,28,213,75850,40
165002,128,1,19,243,75851,158
3212,19,0,0,213,75851,54
125827,12,1,26,409,75853,1000000
150400,19,0,21,213,75854,25
100275,15,1,17,3,75857,1000000
178876,24,1,18,105,75861,1000000
162401,19,6,29,213,75862,50
166532,19,137,24,213,75862,36232
114816,20,1,13,478,75862,17960
100157,10,1,13,317,75863,17561
188978,19,0,38,213,75864,79
94190,35,1,13,274,75864,3659
157948,2,1,17,477,75865,1000000
97646,3,1,18,424,75869,1000000
14063,19,40,24,213,75870,32206
212153,83,1111,21,320,75870,768
9820,8,1,10,145,75871,18733
162902,19,220,21,282,75871,59
128584,19,0,0,213,75871,132
153968,19,0,0,213,75872,55694
93054,10,1,13,377,75872,2308
75634,18,1,20,107,75873,1000000
53454,18,1,19,121,75877,1000000
103563,35,1,15,274,75878,11884
186590,3,1,40,379,75880,28
40298,19,1291,24,213,75880,52593
23361,20,1,35,259,75881,1000000
42197,15,1,19,245,75884,1000000
97447,15,1,16,140,75888,1000000
13730,9,1,13,334,75891,1000000
77070,15,1,16,265,75895,1000000
186590,12,1,40,205,75896,33
37813,18,1,37,121,75899,1000000
56166,13,1,22,477,75903,1000000
138484,35,1,13,274,75903,8351
160536,24,1,13,105,75905,50493
75634,20,2,79,259,75906,1000000
133092,19,0,0,213,75908,33255
48618,19,0,24,347,75908,29652
163949,15,1,6,412,75908,41
16506,20,1,19,259,75909,294
82917,12,1,22,140,75910,1000000
161712,39,1,19,213,75913,121
61718,20,2,19,259,75914,1000000
138522,10,1,26,113,75915,2
169504,19,3033,24,213,75918,130
209915,64,1,13,459,75918,1000000
179130,19,0,21,282,75920,202
159181,3,1,58,137,75922,1000000
123733,24,2,19,105,75926,1000000
201182,18,1,26,107,75929,1000000
9324,9,1,8,232,75930,28314
48832,2,1,13,364,75933,1000000
185670,2,1,13,243,75937,1000000
48282,10,1,25,377,75938,48588
116065,1,1,13,452,75940,1000000
189701,15,1,40,315,75941,22
191253,9,1,13,134,75944,52355
108779,21,1,13,128,75945,1000000
189701,2,1,40,469,75948,28
71643,82,1,13,21,75948,17735
38111,18,1,10,121,75948,1000000
109368,14,1,13,489,75952,1000000
178900,10,1,8,113,75955,32
38124,11,1,19,319,75956,1000000
885,29,1,13,210,75957,36421
105899,15,1,17,140,75960,1000000
7318,35,1,15,21,75961,48903
26995,1,1,19,115,75963,1000000
149113,3,1,6,424,75964,53
183607,10,1,13,317,75964,52968
8921,18,1,22,121,75966,28935
76872,14,1,19,379,75967,1000000
145534,19,0,24,213,75969,106
14922,3,1,37,442,75971,1000000
114220,2,1,12,477,75975,1000000
181403,18,1,19,121,75979,1000000
186168,29,1,13,213,75982,9739
83306,8,1,13,145,75983,1000000
161631,29,1,19,213,75985,66
130340,66,1,13,101,75985,23
15683,64,1,13,459,75986,1000000
49312,2,1,17,219,75991,1000000
190020,29,1,14,213,75991,119
6227,9,1,5,134,75995,1000000
81598,28,1,16,135,75999,1000000
206834,5,1,20,113,75999,35
20576,12,1,18,259,76003,1000000
43957,10,1,19,113,76004,20329
152410,19,0,0,213,76007,115
50136,3,1,19,173,76007,1000000
196002,3,1,42,135,76011,1000000
89241,12,1,13,19,76014,1000000
132100,19,0,29,213,76019,40
104710,9,1,19,334,76019,1000000
173976,3,1,1,173,76020,42
22529,64,1,8,459,76023,1000000
6814,19,0,0,213,76024,9091
180344,19,0,0,268,76026,61
182694,3,1,40,480,76026,33
188220,2,1,13,219,76026,1000000
198063,6,1,22,110,76030,539
85329,2,1,13,237,76031,1000000
33016,15,1,10,140,76035,1000000
24537,19,0,0,213,76036,37
195500,18,1,15,107,76038,1000000
131390,19,0,38,347,76041,19419
8391,35,1,8,274,76042,3810
121287,18,1,13,107,76042,1000000
132197,29,1,16,213,76044,243
167048,15,1,6,412,76045,30
108858,20,2,11,259,76046,1000000
69394,15,1,15,245,76049,1000000
195797,15,1,25,430,76053,1000000
208232,19,114,0,333,76054,55
68271,19,109,29,213,76054,214
108386,21,1,15,128,76057,1000000
65949,35,1,13,274,76057,7888
179877,19,0,24,268,76057,723
196685,19,60,38,213,76059,20
20242,12,1,13,259,76060,1000000
115265,10,1,20,377,76061,58310
179183,19,0,24,213,76064,5161
59216,15,1,19,140,76064,1000000
169764,5,1,53,113,76065,31
172071,2,1,13,477,76068,1000000
59882,3,2,49,211,76071,1000000
5503,35,1,19,274,76072,10244
194251,50,0,0,213,76074,39884
77328,2,1,6,477,76075,1000000
170636,3,1,28,442,76076,43
25705,2,1,31,205,76079,1000000
92804,35,1,15,274,76079,2661
178072,8,1,25,145,76082,1000000
210473,35,1,18,274,76086,12091
74497,1,1,19,150,76086,1000000
202417,15,1,19,480,76090,1000000
203145,19,0,24,213,76091,2224
5348,3,1,19,379,76094,1000000
40879,14,1,19,401,76097,1000000
5314,37,1,18,282,76100,44574
75865,2,1,15,477,76100,1000000
112269,19,3033,50,213,76104,26534
187978,15,1,13,245,76104,1000000
170636,12,1,28,497,76106,50
73671,2,1,6,205,76107,1000000
95172,19,0,38,213,76109,37502
123994,12,1,19,245,76111,1000000
171114,29,1,13,213,76113,73
70049,19,0,24,213,76114,11519
189294,3,1,40,424,76114,37
137052,15,1,2,315,76114,1000000
212720,19,0,21,213,76115,32159
184136,19,0,24,213,76117,18851
90509,12,2,17,326,76118,1000000
147504,19,168,0,333,76118,55
184136,19,0,24,213,76119,139
105587,2,1,6,477,76121,1000000
27007,12,1,13,205,76124,1000000
37194,11,1,19,481,76127,1000000
211304,19,150,24,213,76131,22198
93054,12,1,18,245,76131,1000000
142209,19,0,24,213,76131,14466
147441,19,0,0,213,76132,154
19380,35,1,19,274,76132,9920
183043,9,1,19,215,76134,1000000
99116,9,1,13,134,76138,1000000
206991,19,0,24,213,76140,63
131408,64,1,12,459,76141,1000000
33016,8,1,10,145,76145,1000000
155559,19,0,0,213,76147,67
88546,35,1,19,274,76147,5601
53929,2,1,18,205,76148,1000000
138184,19,0,24,213,76149,158
35096,24,1,16,178,76152,1000000
186368,29,1,17,343,76154,645
29490,18,1,19,134,76155,1000000
155623,3,1,6,480,76155,27
105215,18,1,30,134,76158,1000000
161105,19,0,21,213,76159,97
174548,3,1,58,417,76161,1000000
74013,64,1,25,459,76165,1000000
181442,2,1,40,469,76167,25
44673,115,1,13,203,76167,60135
66033,8,1,13,145,76168,1000000
129265,35,1,19,21,76169,57816
165553,19,0,0,268,76170,176
85329,2,1,13,205,76171,1000000
181442,15,1,40,315,76174,32
69044,18,1,55,439,76175,1000000
49138,21,1,19,128,76178,1000000
58369,9,1,19,258,76179,2099
208641,9,1,22,215,76181,51864
106014,51,0,24,203,76181,34074
18747,3,1,17,205,76181,1000000
21963,8,1,19,145,76183,22005
41397,8,1,13,259,76183,8731
102247,3,1,19,452,76184,1000000
22650,19,477,50,333,76187,15
172522,9,1,13,232,76188,1000000
141392,3,1,1,205,76188,44
133158,19,0,38,213,76190,48
53931,3,1,13,402,76190,7282
42252,15,1,19,245,76191,1000000
188354,19,0,24,268,76194,52957
104533,2,1,13,377,76194,1000000
12342,12,1,13,409,76198,1000000
25614,52,1,19,379,76200,57041
197820,10,1,8,113,76201,32
116932,12,1,20,259,76201,1000000
205374,35,1,19,274,76204,2974
51784,2,1,22,122,76204,1000000
73487,3,1,18,153,76208,1000000
40379,10,1,13,377,76209,16502
105304,18,1,18,121,76211,1000000
189636,19,0,24,213,76213,370
174595,19,30,0,213,76213,72
44725,13,1,13,477,76214,1000000
166790,19,381,21,213,76217,421
89845,14,1,9,401,76218,1000000
114970,35,1,10,274,76218,30524
157766,10,1,26,113,76220,24
170930,2,1,20,435,76221,1000000
17149,19,0,0,347,76222,74
11141,35,1,22,274,76223,2241
117021,15,1,20,245,76225,1000000
18584,11,1,13,469,76228,1000000
153971,29,1,11,213,76232,253
90032,15,1,19,111,76232,1000000
75185,19,0,29,213,76233,15016
204156,19,0,0,213,76235,51
77730,9,1,19,442,76235,1000000
148207,2,1,40,469,76236,20
144908,2,1,28,469,76237,39
48489,12,1,17,265,76239,1000000
117898,20,1,15,259,76239,8300
203086,3,1,6,115,76240,59
148207,3,1,40,489,76241,33
125100,18,1,19,134,76242,1000000
144908,3,1,28,489,76243,51
174362,14,1,13,489,76245,1000000
145964,5,1,23,113,76246,37
148207,15,1,40,265,76247,35
45386,2,1,37,205,76249,1000000
129104,12,1,36,409,76252,1000000
173706,29,1,19,101,76255,8
200929,19,0,24,347,76256,24875
60191,2,1,19,205,76256,1000000
171878,39,1,3,101,76259,1023
44456,8,1,18,145,76260,1000000
200946,15,1,19,245,76264,1000000
45299,24,1,13,105,76267,1000000
161337,72,1,13,101,76270,847
132355,12,1,19,265,76272,1000000
52010,10,1,19,317,76273,1924
98521,15,1,17,245,76275,1000000
37185,19,118,0,213,76277,20174
138125,19,0,0,213,76278,45
93789,2,1,13,477,76279,1000000
189548,19,16,0,213,76281,46
31518,17,1,13,280,76283,1000000
152674,10,1,8,113,76287,1000000
146001,19,261,38,213,76290,46
53978,21,1,13,128,76291,1000000
206109,34,1,13,243,76292,322
146748,3,1,6,205,76294,52
51680,15,1,20,245,76294,1000000
183358,15,1,40,430,76296,29
140239,9,1,10,234,76299,1000000
5314,21,1,13,128,76303,1000000
142022,14,1,1,480,76303,23
2385,14,1,7,379,76307,1000000
11051,10,1,13,317,76310,16912
197010,29,1,13,213,76311,56
77612,3,1,10,137,76311,1000000
162414,5,1,34,113,76312,29
157751,14,1,6,349,76314,55
42363,103,1,19,21,76315,1000000
116285,19,0,0,213,76317,7334
142022,15,1,1,265,76318,43
83729,36,1,13,459,76319,694
152674,11,1,8,122,76319,1000000
161251,18,1,40,121,76323,1000000
31697,9,1,19,215,76324,10722
182855,2,1,19,122,76327,1000000
95766,15,1,25,153,76331,1000000
105475,3,1,13,379,76335,1000000
48488,2,1,19,219,76338,1000000
172106,9,1,13,445,76342,1000000
212719,18,1,13,121,76346,1000000
173795,15,1,19,245,76349,1000000
93021,12,1,16,259,76353,1000000
130962,19,0,29,213,76356,109
95860,2,1,13,452,76357,1000000
64464,35,1,1,274,76358,6777
78084,19,0,0,213,76358,57
121039,12,1,8,245,76361,1000000
53479,72,1,13,101,76361,19838
201182,1,1,23,439,76364,1000000
132789,29,1,13,210,76366,80
82069,9,1,13,232,76366,16098
25761,3,1,10,402,76368,1000000
202014,19,0,24,347,76369,22977
128590,19,0,50,347,76371,8407
108160,24,2,9,105,76372,1000000
155175,19,0,0,213,76373,142
73487,9,1,19,215,76375,1000000
62874,15,1,19,245,76380,1000000
53436,2,1,17,477,76383,1000000
157056,19,605,38,213,76385,89
119289,8,1,9,145,76387,1000000
176236,15,1,19,245,76391,1000000
187620,35,1,17,274,76393,11260
154579,3,1,19,137,76395,1000000
176215,15,1,18,265,76398,1000000
156122,19,0,0,213,76398,145
200053,481,1,19,213,76400,349
64282,9,1,20,215,76401,1000000
6222,18,1,20,107,76405,1000000
121472,3,1,58,205,76408,1000000
52019,19,0,38,347,76410,1251
154579,9,1,13,234,76411,24755
158762,2,1,13,219,76412,1000000
44076,12,1,6,481,76415,1000000
61082,35,1,17,274,76417,2844
174556,12,1,10,205,76418,1000000
179756,19,0,0,213,76422,151
45327,3,1,13,115,76422,1000000
102863,82,1,13,21,76424,38416
